code,date,direction,shares,price,commission,stamp_tax,pnl
688561.SH,2025-12-26,buy,1000,35.936,8.98,0.0,0.0
002439.SZ,2025-12-26,buy,2600,14.154,9.2,0.0,0.0
002294.SZ,2025-12-26,buy,600,58.148,8.72,0.0,0.0
002399.SZ,2026-01-27,sell,3100,12.348,9.57,38.28,899.54
300070.SZ,2026-01-27,sell,9500,4.066,9.66,38.63,825.34
688561.SH,2026-01-27,sell,1000,35.544,8.89,35.54,-435.91
002439.SZ,2026-01-27,sell,2600,14.845,9.65,38.6,1748.35
002294.SZ,2026-01-27,sell,600,47.143,7.07,28.29,-6638.53
000301.SZ,2026-01-27,buy,305400,12.472,952.27,0.0,0.0
002508.SZ,2026-01-29,buy,177900,21.532,957.61,0.0,0.0
600323.SH,2026-01-30,buy,129700,29.57,958.79,0.0,0.0
000799.SZ,2026-02-02,buy,63200,58.859,929.97,0.0,0.0
300529.SZ,2026-02-04,buy,183400,20.651,946.83,0.0,0.0
000301.SZ,2026-03-04,sell,305400,13.696,1045.71,4182.85,368529.12
000799.SZ,2026-03-04,sell,63200,46.344,732.23,2928.92,-794621.15
300747.SZ,2026-03-05,buy,108000,33.023,891.62,0.0,0.0
002508.SZ,2026-03-06,sell,177900,20.42,908.16,3632.64,-202356.7
002294.SZ,2026-03-06,buy,68900,50.861,876.08,0.0,0.0
600323.SH,2026-03-09,sell,129700,29.171,945.86,3783.45,-56445.89
600323.SH,2026-03-09,buy,121500,29.229,887.84,0.0,0.0
300070.SZ,2026-03-09,buy,840700,4.224,887.83,0.0,0.0
300529.SZ,2026-03-12,sell,183400,18.831,863.41,3453.63,-338009.67
300119.SZ,2026-03-12,buy,18500,19.71,91.16,0.0,0.0
300747.SZ,2026-03-23,sell,108000,26.304,710.2,2840.8,-729237.56
002399.SZ,2026-03-27,buy,324000,11.131,901.62,0.0,0.0
002294.SZ,2026-04-03,sell,68900,66.334,1142.6,4570.39,1060362.25
000301.SZ,2026-04-03,buy,236400,11.151,659.03,0.0,0.0
600323.SH,2026-04-07,sell,121500,29.121,884.55,3538.18,-17587.25
300070.SZ,2026-04-07,sell,840700,3.836,806.26,3225.06,-330273.37
002396.SZ,2026-04-07,buy,138200,26.286,908.19,0.0,0.0
002690.SZ,2026-04-08,buy,204000,18.038,919.94,0.0,0.0
300119.SZ,2026-04-10,sell,18500,18.342,84.83,339.32,-25733.08
300070.SZ,2026-04-13,buy,920200,3.964,911.91,0.0,0.0
002399.SZ,2026-04-27,sell,324000,10.849,878.78,3515.12,-95755.42
600323.SH,2026-04-27,buy,23700,30.851,182.79,0.0,0.0
000301.SZ,2026-05-07,sell,236400,12.827,758.09,3032.34,392420.7
300601.SZ,2026-05-07,buy,242100,14.284,864.56,0.0,0.0
002396.SZ,2026-05-08,sell,138200,28.891,998.19,3992.75,354995.19
300482.SZ,2026-05-08,buy,158500,19.149,758.78,0.0,0.0
002690.SZ,2026-05-11,sell,204000,18.102,923.2,3692.78,8411.46
002508.SZ,2026-05-12,buy,199400,18.829,938.62,0.0,0.0
300070.SZ,2026-05-14,sell,920200,3.796,873.32,3493.26,-158739.33
000799.SZ,2026-05-27,buy,82500,42.813,883.01,0.0,0.0
600323.SH,2026-05-28,sell,23700,29.67,175.8,703.19,-28857.31
300119.SZ,2026-06-01,buy,214900,16.506,886.81,0.0,0.0
300601.SZ,2026-06-04,sell,242100,11.808,714.69,2858.76,-603034.84
300482.SZ,2026-06-05,sell,158500,18.472,731.93,2927.73,-111062.44
002508.SZ,2026-06-09,sell,199400,16.094,802.28,3209.12,-549354.45
300070.SZ,2026-06-10,buy,915500,3.654,836.23,0.0,0.0
000513.SZ,2026-06-10,buy,106900,31.281,835.99,0.0,0.0
300363.SZ,2026-06-12,buy,233400,14.194,828.23,0.0,0.0
000799.SZ,2026-06-16,liquidate,82500,38.302,789.97,3159.89,-376116.43
300119.SZ,2026-06-16,liquidate,214900,15.644,840.49,3361.97,-189478.5
300070.SZ,2026-06-16,liquidate,915500,3.447,788.83,3155.32,-193544.2
000513.SZ,2026-06-16,liquidate,106900,29.71,794.01,3176.03,-171908.86
300363.SZ,2026-06-16,liquidate,233400,14.156,825.99,3303.97,-13080.85
