code,date,direction,shares,price,commission,stamp_tax,pnl
002439.SZ,2025-12-26,buy,2200,14.154,7.78,0.0,0.0
002294.SZ,2025-12-26,buy,500,58.148,7.27,0.0,0.0
002399.SZ,2026-01-27,sell,2600,12.348,8.03,32.1,754.46
300070.SZ,2026-01-27,sell,7900,4.066,8.03,32.12,686.33
688561.SH,2026-01-27,sell,800,35.544,7.11,28.44,-348.73
002439.SZ,2026-01-27,sell,2200,14.845,8.16,32.66,1479.38
002294.SZ,2026-01-27,sell,500,47.143,5.89,23.57,-5532.1
000301.SZ,2026-01-27,buy,255500,12.472,796.68,0.0,0.0
002508.SZ,2026-01-29,buy,148800,21.532,800.97,0.0,0.0
600323.SH,2026-01-30,buy,108500,29.57,802.07,0.0,0.0
000799.SZ,2026-02-02,buy,52800,58.859,776.94,0.0,0.0
300529.SZ,2026-02-04,buy,153700,20.651,793.5,0.0,0.0
000301.SZ,2026-03-04,sell,255500,13.696,874.85,3499.4,308314.31
300747.SZ,2026-03-05,buy,90400,33.023,746.32,0.0,0.0
002508.SZ,2026-03-06,sell,148800,20.42,759.61,3038.43,-169256.2
002294.SZ,2026-03-06,buy,10400,50.861,132.24,0.0,0.0
600323.SH,2026-03-09,sell,108500,29.171,791.26,3165.03,-47219.58
600323.SH,2026-03-09,buy,102300,29.229,747.54,0.0,0.0
000799.SZ,2026-03-10,sell,52800,47.143,622.29,2489.14,-621715.7
300601.SZ,2026-03-10,buy,214700,14.154,759.72,0.0,0.0
300529.SZ,2026-03-12,sell,153700,18.831,723.59,2894.35,-283272.01
300119.SZ,2026-03-12,buy,132500,19.71,652.88,0.0,0.0
300747.SZ,2026-04-02,sell,90400,26.903,608.01,2432.04,-556280.81
002399.SZ,2026-04-02,buy,249400,11.692,728.98,0.0,0.0
002294.SZ,2026-04-03,sell,10400,66.334,172.47,689.87,160054.68
000301.SZ,2026-04-03,buy,215900,11.151,601.88,0.0,0.0
600323.SH,2026-04-07,sell,102300,29.121,744.77,2979.06,-14808.03
002396.SZ,2026-04-07,buy,27400,26.286,180.06,0.0,0.0
300601.SZ,2026-04-08,sell,214700,14.276,766.25,3064.99,22269.84
002690.SZ,2026-04-08,buy,162800,18.038,734.15,0.0,0.0
300119.SZ,2026-04-10,sell,132500,18.342,607.57,2430.27,-184304.46
300070.SZ,2026-04-13,buy,728200,3.964,721.64,0.0,0.0
002399.SZ,2026-05-06,sell,249400,10.939,682.05,2728.2,-191116.17
002399.SZ,2026-05-06,buy,237500,10.961,650.81,0.0,0.0
000301.SZ,2026-05-07,sell,215900,12.827,692.35,2769.38,358390.99
300601.SZ,2026-05-07,buy,190600,14.284,680.65,0.0,0.0
002396.SZ,2026-05-08,sell,27400,28.891,197.9,791.62,70382.55
300482.SZ,2026-05-08,buy,144300,19.149,690.8,0.0,0.0
002690.SZ,2026-05-11,sell,162800,18.102,736.75,2946.99,6712.68
300529.SZ,2026-05-11,buy,41400,20.02,207.21,0.0,0.0
300070.SZ,2026-05-14,sell,728200,3.796,691.1,2764.39,-125618.32
002294.SZ,2026-05-21,buy,77400,36.336,703.11,0.0,0.0
002399.SZ,2026-06-03,sell,237500,9.66,573.58,2294.33,-311765.16
688009.SH,2026-06-03,buy,518800,5.075,658.24,0.0,0.0
300601.SZ,2026-06-04,sell,190600,11.808,562.66,2250.64,-474756.05
300482.SZ,2026-06-05,sell,144300,18.472,666.36,2665.44,-101112.36
300529.SZ,2026-06-08,sell,41400,16.743,173.29,693.17,-136524.33
300070.SZ,2026-06-10,buy,721100,3.654,658.66,0.0,0.0
000513.SZ,2026-06-10,buy,84200,31.281,658.47,0.0,0.0
002304.SZ,2026-06-11,buy,59900,43.403,649.97,0.0,0.0
002294.SZ,2026-06-16,liquidate,77400,30.32,586.69,2346.74,-468622.14
688009.SH,2026-06-16,liquidate,518800,4.985,646.56,2586.22,-49955.91
300070.SZ,2026-06-16,liquidate,721100,3.447,621.33,2485.31,-152446.44
000513.SZ,2026-06-16,liquidate,84200,29.71,625.4,2501.6,-135404.36
002304.SZ,2026-06-16,liquidate,59900,42.757,640.29,2561.16,-41906.43
