code,name,screen_date,buy_date,buy_time,buy_price,sell_date,sell_time,sell_price,shares,exit_reason,buy_commission,sell_commission,stamp_tax,net_pnl,return_pct
600499.SH,科达制造,20260210,20260211,13:59:00,16.9491,20260212,10:00:00,16.9315,100,FORCE_1000,5.0,5.0,1.69315,-13.45315,-0.7914036625468407
002945.SZ,华林证券,20260211,20260212,09:34:00,18.919,20260213,09:31:00,19.2641,100,SELLBACK,5.0,5.0,1.92641,22.58359,1.190552480362697
003035.SZ,南网能源,20260211,20260212,09:36:00,6.7724,20260213,10:00:00,6.5657,100,FORCE_1000,5.0,5.0,0.65657,-31.32657,-4.59172285412758
601799.SH,星宇股份,20260211,20260212,10:48:00,153.606,20260213,10:00:00,151.924,100,FORCE_1000,5.0,5.0,15.1924,-193.3924,-1.2586062373093145
001386.SZ,马可波罗,20260211,20260212,13:35:00,24.0439,20260213,10:00:00,24.1179,100,FORCE_1000,5.0,5.0,2.41179,-5.01179,-0.20801074130796593
002945.SZ,华林证券,20260212,20260213,09:34:00,18.9425,20260224,10:00:00,18.6037,100,FORCE_1000,5.0,5.0,1.86037,-45.74037,-2.4083385546926417
600977.SH,中国电影,20260212,20260213,09:34:00,17.6968,20260224,10:00:00,16.6597,100,FORCE_1000,5.0,5.0,1.66597,-115.37597,-6.501226700024793
601615.SH,明阳智能,20260212,20260213,09:34:00,22.9765,20260224,10:00:00,21.974,100,FORCE_1000,5.0,5.0,2.1974,-112.4474,-4.883390875730137
600884.SH,杉杉股份,20260212,20260213,09:43:00,13.957,20260224,09:31:00,14.1587,100,SELLBACK,5.0,5.0,1.41587,8.75413,0.6249825087456272
002739.SZ,儒意电影,20260212,20260213,10:18:00,12.2661,20260224,10:00:00,11.2744,100,FORCE_1000,5.0,5.0,1.12744,-110.29744,-8.955549240425135
002155.SZ,湖南黄金,20260212,20260213,10:48:00,32.4532,20260224,09:31:00,33.7194,100,SELLBACK,5.0,5.0,3.37194,113.24806,3.4842126313716797
003035.SZ,南网能源,20260213,20260224,09:34:00,6.9325,20260225,10:00:00,7.1454,100,FORCE_1000,5.0,5.0,0.71454,10.57546,1.5145664160401
300548.SZ,长芯博创,20260213,20260224,09:35:00,162.5913,20260225,09:31:00,171.4525,100,SELLBACK,5.0,5.0,17.14525,858.97475,5.281406075824529
600871.SH,石化油服,20260213,20260224,09:35:00,3.1616,20260225,10:00:00,3.2184,100,FORCE_1000,5.0,5.0,0.32184,-4.64184,-1.4453356582388843
002429.SZ,兆驰股份,20260213,20260224,09:36:00,10.5183,20260225,10:00:00,10.3378,100,FORCE_1000,5.0,5.0,1.03378,-29.08378,-2.7519828165362457
300957.SZ,贝泰妮,20260213,20260224,10:01:00,45.7829,20260225,09:31:00,46.2705,100,SELLBACK,5.0,5.0,4.62705,34.13295,0.7447259501362559
000703.SZ,恒逸石化,20260213,20260224,10:02:00,12.7746,20260225,10:00:00,12.8136,100,FORCE_1000,5.0,5.0,1.28136,-7.38136,-0.575562590646102
002155.SZ,湖南黄金,20260213,20260224,10:08:00,33.7769,20260225,10:00:00,33.7431,100,FORCE_1000,5.0,5.0,3.37431,-16.75431,-0.49529546012197395
001221.SZ,悍高集团,20260224,20260225,09:34:00,73.3767,20260226,10:00:00,73.5632,100,FORCE_1000,5.0,5.0,7.35632,1.29368,0.01761865915259708
002624.SZ,完美世界,20260224,20260225,09:35:00,20.5903,20260226,10:00:00,20.7096,100,FORCE_1000,5.0,5.0,2.07096,-0.14096,-0.006829358100415207
300017.SZ,网宿科技,20260224,20260225,09:36:00,20.5703,20260226,10:00:00,19.8601,100,FORCE_1000,5.0,5.0,1.98601,-83.00601,-4.025451133106697
002429.SZ,兆驰股份,20260224,20260225,10:06:00,10.309,20260226,09:31:00,10.5571,100,SELLBACK,5.0,5.0,1.05571,13.75429,1.327762332271455
603806.SH,福斯特,20260224,20260225,10:08:00,18.029,20260226,10:00:00,17.981,100,FORCE_1000,5.0,5.0,1.7981,-16.5981,-0.918087283588694
002126.SZ,银轮股份,20260224,20260225,10:27:00,46.1731,20260226,10:00:00,45.6572,100,FORCE_1000,5.0,5.0,4.56572,-66.15572,-1.431226378152915
688266.SH,泽璟制药-U,20260224,20260225,10:27:00,84.052,20260226,10:00:00,86.3868,100,FORCE_1000,5.0,5.0,8.63868,214.84132,2.55453282918361
688200.SH,华峰测控,20260225,20260226,09:34:00,200.9856,20260227,10:00:00,202.9998,100,FORCE_1000,5.02464,5.074995,20.29998,171.020385,0.8506959731933658
300570.SZ,太辰光,20260225,20260226,09:35:00,139.99,20260227,10:00:00,133.1434,100,FORCE_1000,5.0,5.0,13.31434,-707.97434,-5.055515138531848
300383.SZ,光环新网,20260225,20260226,10:16:00,15.8579,20260227,09:31:00,16.5551,100,SELLBACK,5.0,5.0,1.65551,58.06449,3.6500411745107777
600602.SH,云赛智联,20260225,20260226,10:17:00,20.6792,20260227,10:00:00,20.8766,100,FORCE_1000,5.0,5.0,2.08766,7.65234,0.36915751693263604
000703.SZ,恒逸石化,20260225,20260226,10:33:00,12.4962,20260227,10:00:00,12.5737,100,FORCE_1000,5.0,5.0,1.25737,-3.50737,-0.2795563596945689
300017.SZ,网宿科技,20260226,20260227,09:34:00,20.4602,20260302,10:00:00,19.0905,100,FORCE_1000,5.0,5.0,1.90905,-148.87905,-7.258780996772337
300383.SZ,光环新网,20260226,20260227,09:34:00,16.3982,20260302,10:00:00,17.4913,100,FORCE_1000,5.0,5.0,1.74913,97.56087,5.931401004365219
688343.SH,云天励飞-U,20260226,20260227,09:34:00,97.0285,20260302,10:00:00,110.2049,100,FORCE_1000,5.0,5.0,11.02049,1296.61951,13.356402395999117
688220.SH,翱捷科技-U,20260226,20260227,09:35:00,91.0855,20260302,10:00:00,95.4922,100,FORCE_1000,5.0,5.0,9.54922,421.12078,4.620820426727237
000738.SZ,航发控制,20260226,20260227,10:32:00,27.957,20260302,09:52:00,28.2606,100,SELLBACK,5.0,5.0,2.82606,17.53394,0.6260556289499054
002850.SZ,科达利,20260226,20260227,10:58:00,161.072,20260302,10:00:00,160.0299,100,FORCE_1000,5.0,5.0,16.00299,-130.21299,-0.8081639378855773
300857.SZ,协创数据,20260226,20260227,11:28:00,188.7801,20260302,10:00:00,187.4134,100,FORCE_1000,5.0,5.0,18.74134,-165.41134,-0.8759797299265317
601869.SH,长飞光纤,20260227,20260302,09:34:00,234.3821,20260303,09:31:00,248.4419,100,SELLBACK,5.859552,6.211047,24.84419,1369.06521,5.839708020547173
603298.SH,杭叉集团,20260227,20260302,10:22:00,28.5195,20260303,10:00:00,28.4458,100,FORCE_1000,5.0,5.0,2.84458,-20.21458,-0.7075580601690614
300570.SZ,太辰光,20260227,20260302,10:47:00,146.4732,20260303,10:00:00,140.4098,100,FORCE_1000,5.0,5.0,14.04098,-630.38098,-4.302260529390567
300373.SZ,扬杰科技,20260302,20260303,09:36:00,85.1826,20260304,10:00:00,79.8301,100,FORCE_1000,5.0,5.0,7.98301,-553.23301,-6.490861595211222
603308.SH,应流股份,20260302,20260303,09:36:00,64.2721,20260304,09:35:00,65.0024,100,SELLBACK,5.0,5.0,6.50024,56.52976,0.8788543906371217
300017.SZ,网宿科技,20260302,20260303,09:37:00,18.7094,20260304,10:00:00,17.8611,100,FORCE_1000,5.0,5.0,1.78611,-96.61611,-5.150277194366558
300223.SZ,君正股份,20260302,20260303,09:37:00,128.3141,20260304,10:00:00,119.99,100,FORCE_1000,5.0,5.0,11.999,-854.409,-6.6561367235854885
001203.SZ,大中矿业,20260302,20260303,09:39:00,37.2086,20260304,10:00:00,35.6022,100,FORCE_1000,5.0,5.0,3.56022,-174.20022,-4.675436543509418
603256.SH,宏和科技,20260302,20260303,09:42:00,77.6208,20260304,10:00:00,74.1649,100,FORCE_1000,5.0,5.0,7.41649,-363.00649,-4.673654578039624
000021.SZ,深科技,20260304,20260305,09:36:00,31.936,20260306,10:00:00,31.8841,100,FORCE_1000,5.0,5.0,3.18841,-18.37841,-0.5745766898017882
000415.SZ,渤海租赁,20260304,20260305,09:36:00,5.2326,20260306,10:00:00,5.0575,100,FORCE_1000,5.0,5.0,0.50575,-28.01575,-5.303401733994624
001203.SZ,大中矿业,20260304,20260305,09:36:00,37.3186,20260306,10:00:00,35.1324,100,FORCE_1000,5.0,5.0,3.51324,-232.13324,-6.21198653414899
002008.SZ,大族激光,20260304,20260305,09:36:00,70.8754,20260306,10:00:00,69.3153,100,FORCE_1000,5.0,5.0,6.93153,-172.94153,-2.4383581904367126
003035.SZ,南网能源,20260304,20260305,09:36:00,8.6233,20260306,10:00:00,8.8446,100,FORCE_1000,5.0,5.0,0.88446,11.24554,1.2965699330128093
300567.SZ,精测电子,20260304,20260305,09:36:00,149.0745,20260306,10:00:00,144.3578,100,FORCE_1000,5.0,5.0,14.43578,-496.10578,-3.326789226451723
603688.SH,石英股份,20260304,20260305,09:36:00,52.9805,20260306,09:31:00,54.1327,100,SELLBACK,5.0,5.0,5.41327,99.80673,1.8820627751954064
300395.SZ,菲利华,20260304,20260305,09:39:00,114.8674,20260306,10:00:00,110.035,100,FORCE_1000,5.0,5.0,11.0035,-504.2435,-4.387877727828858
000703.SZ,恒逸石化,20260417,20260420,09:34:00,15.2876,20260421,10:00:00,15.1624,100,FORCE_1000,5.0,5.0,1.51624,-24.03624,-1.5671447944919676
002432.SZ,九安医疗,20260417,20260420,09:34:00,76.078,20260421,10:00:00,78.1409,100,FORCE_1000,5.0,5.0,7.81409,188.47591,2.4757764554434636
002756.SZ,永兴材料,20260417,20260420,09:34:00,77.3086,20260421,10:00:00,75.1624,100,FORCE_1000,5.0,5.0,7.51624,-232.13624,-3.000781296455727
301377.SZ,鼎泰高科,20260417,20260420,09:34:00,241.1605,20260421,10:00:00,226.8665,100,FORCE_1000,6.029013,5.671663,22.68665,-1463.787325,-6.068246954341991
002821.SZ,凯莱英,20260417,20260420,09:35:00,113.4167,20260421,10:00:00,111.5442,100,FORCE_1000,5.0,5.0,11.15442,-208.40442,-1.836701164306356
300666.SZ,江丰电子,20260417,20260420,09:35:00,154.6713,20260421,10:00:00,156.3558,100,FORCE_1000,5.0,5.0,15.63558,142.81442,0.9230430457861976
600299.SH,安迪苏,20260417,20260420,09:35:00,13.8869,20260421,10:00:00,13.1734,100,FORCE_1000,5.0,5.0,1.31734,-82.66734,-5.93154431760291
000951.SZ,中国重汽,20260417,20260420,09:38:00,22.9195,20260421,10:00:00,23.1364,100,FORCE_1000,5.0,5.0,2.31364,9.37636,0.4082091469122097
301526.SZ,国际复材,20260420,20260421,10:14:00,13.917,20260422,09:32:00,14.2087,100,SELLBACK,5.0,5.0,1.42087,17.74913,1.270790434595833
600583.SH,海油工程,20260420,20260421,10:23:00,6.7474,20260422,10:00:00,6.6707,100,FORCE_1000,5.0,5.0,0.66707,-18.33707,-2.6976593991820406
603766.SH,隆鑫通用,20260420,20260421,10:31:00,14.8418,20260422,10:00:00,14.9825,100,FORCE_1000,5.0,5.0,1.49825,2.57175,0.17269571173397444
603119.SH,浙江荣泰,20260420,20260421,13:28:00,61.5384,20260422,09:37:00,62.2066,100,SELLBACK,5.0,5.0,6.22066,50.59934,0.8215725688603697
688361.SH,中科飞测,20260421,20260422,09:34:00,166.023,20260423,09:31:00,173.3397,100,SELLBACK,5.0,5.0,17.33397,704.33603,4.241123060340935
300017.SZ,网宿科技,20260421,20260422,09:35:00,17.929,20260423,09:31:00,18.9316,100,SELLBACK,5.0,5.0,1.89316,88.36684,4.915003059124534
603077.SH,和邦生物,20260421,20260422,09:37:00,2.9815,20260423,10:00:00,2.8786,100,FORCE_1000,5.0,5.0,0.28786,-20.57786,-6.788012535048657
688702.SH,盛科通信-U,20260421,20260422,09:40:00,222.8013,20260423,09:31:00,239.6201,100,SELLBACK,5.570032,5.990503,23.96201,1646.357455,7.387506125448429
600884.SH,杉杉股份,20260421,20260422,09:51:00,15.4238,20260423,10:00:00,15.1024,100,FORCE_1000,5.0,5.0,1.51024,-43.65024,-2.8209127686799618
300857.SZ,协创数据,20260421,20260422,09:53:00,234.097,20260423,10:00:00,250.9345,100,FORCE_1000,5.852425,6.273363,25.09345,1646.530762,7.031782689192736
300383.SZ,光环新网,20260421,20260422,10:05:00,16.9285,20260423,10:00:00,17.3313,100,FORCE_1000,5.0,5.0,1.73313,28.54687,1.681354065435698
688037.SH,芯源微,20260421,20260422,10:07:00,183.4957,20260423,10:00:00,183.5122,100,FORCE_1000,5.0,5.0,18.35122,-26.70122,-0.14547450580427654
002126.SZ,银轮股份,20260422,20260423,09:34:00,48.7344,20260424,10:00:00,46.6467,100,FORCE_1000,5.0,5.0,4.66467,-223.43467,-4.580043415518075
000967.SZ,盈峰环境,20260422,20260423,09:35:00,13.5368,20260424,10:00:00,13.0835,100,FORCE_1000,5.0,5.0,1.30835,-56.63835,-4.168630582624313
688331.SH,荣昌生物,20260422,20260423,09:36:00,139.2896,20260424,10:00:00,134.1229,100,FORCE_1000,5.0,5.0,13.41229,-540.08229,-3.8760143562921088
002261.SZ,拓维信息,20260422,20260423,10:01:00,38.2033,20260424,10:00:00,38.5007,100,FORCE_1000,5.0,5.0,3.85007,15.88993,0.41538716921154517
001203.SZ,大中矿业,20260423,20260424,09:34:00,44.1721,20260427,10:00:00,44.9775,100,FORCE_1000,5.0,5.0,4.49775,66.04225,1.4934218411156412
002683.SZ,广东宏大,20260423,20260424,09:34:00,38.4892,20260427,10:00:00,39.0804,100,FORCE_1000,5.0,5.0,3.90804,45.21196,1.1731421513679579
300570.SZ,太辰光,20260423,20260424,09:34:00,133.7268,20260427,10:00:00,129.5952,100,FORCE_1000,5.0,5.0,12.95952,-436.11952,-3.260053462184773
600595.SH,中孚实业,20260423,20260424,09:34:00,8.2991,20260427,10:00:00,8.1009,100,FORCE_1000,5.0,5.0,0.81009,-30.63009,-3.668669676971171
688180.SH,君实生物-U,20260423,20260424,10:15:00,39.4878,20260427,10:00:00,39.4803,100,FORCE_1000,5.0,5.0,3.94803,-14.69803,-0.37174627824512235
000034.SZ,神州数码,20260424,20260427,09:40:00,26.4182,20260428,10:00:00,26.3061,100,FORCE_1000,5.0,5.0,2.63061,-23.84061,-0.900726532216018
002025.SZ,航天电器,20260424,20260427,09:40:00,73.4167,20260428,10:00:00,70.6846,100,FORCE_1000,5.0,5.0,7.06846,-290.27846,-3.951156918712831
002335.SZ,科华数据,20260424,20260427,09:40:00,42.918,20260428,10:00:00,42.6063,100,FORCE_1000,5.0,5.0,4.26063,-45.43063,-1.0573131167380376
603659.SH,璞泰来,20260424,20260427,10:02:00,36.7184,20260428,10:00:00,35.7421,100,FORCE_1000,5.0,5.0,3.57421,-111.20421,-3.024450615202184
688295.SH,中复神鹰,20260424,20260427,10:03:00,58.7764,20260428,10:00:00,59.0075,100,FORCE_1000,5.0,5.0,5.90075,7.20925,0.12255126949804848
000967.SZ,盈峰环境,20260424,20260427,10:10:00,12.5062,20260428,09:31:00,13.3,100,SELLBACK,5.0,5.0,1.33,68.05,5.419633328554817
601179.SH,中国西电,20260424,20260427,10:10:00,16.9145,20260428,10:00:00,16.5477,100,FORCE_1000,5.0,5.0,1.65477,-48.33477,-2.8491715052020394
600595.SH,中孚实业,20260424,20260427,10:12:00,8.1133,20260428,10:00:00,7.921,100,FORCE_1000,5.0,5.0,0.7921,-30.0221,-3.6776916198106155
002429.SZ,兆驰股份,20260427,20260428,09:36:00,11.7789,20260429,10:00:00,11.2774,100,FORCE_1000,5.0,5.0,1.12774,-61.27774,-5.180341367329168
002465.SZ,海格通信,20260427,20260428,10:26:00,15.3435,20260429,10:00:00,15.0525,100,FORCE_1000,5.0,5.0,1.50525,-40.60525,-2.637817910156884
600707.SH,彩虹股份,20260427,20260428,10:26:00,8.4442,20260429,10:00:00,8.5057,100,FORCE_1000,5.0,5.0,0.85057,-4.70057,-0.553385839749476
000559.SZ,万向钱潮,20260427,20260428,10:29:00,16.2081,20260429,10:00:00,15.7221,100,FORCE_1000,5.0,5.0,1.57221,-60.17221,-3.701060394511043
300207.SZ,欣旺达,20260427,20260428,10:29:00,26.3432,20260429,10:00:00,26.3568,100,FORCE_1000,5.0,5.0,2.63568,-11.27568,-0.4272191322007183
688385.SH,复旦微电,20260427,20260428,10:29:00,72.6283,20260429,10:00:00,70.1869,100,FORCE_1000,5.0,5.0,7.01869,-261.15869,-3.5933516606745064
000831.SZ,中国稀土,20260427,20260428,10:47:00,49.7646,20260429,10:00:00,49.0365,100,FORCE_1000,5.0,5.0,4.90365,-87.71365,-1.7608020540162923
600392.SH,盛和资源,20260427,20260428,11:19:00,23.8432,20260429,10:00:00,23.4883,100,FORCE_1000,5.0,5.0,2.34883,-47.83883,-2.0021943481827464
601001.SH,晋控煤业,20260428,20260429,10:00:00,19.0825,20260430,10:00:00,18.9335,100,FORCE_1000,5.0,5.0,1.89335,-26.79335,-1.4004102966157064
300395.SZ,菲利华,20260428,20260429,10:14:00,109.1746,20260430,09:31:00,113.3897,100,SELLBACK,5.0,5.0,11.33897,400.17103,3.663744522754032
600601.SH,方正科技,20260428,20260429,10:14:00,11.6058,20260430,10:00:00,11.8841,100,FORCE_1000,5.0,5.0,1.18841,16.64159,1.427751848864943
002429.SZ,兆驰股份,20260428,20260429,10:17:00,11.1786,20260430,10:00:00,10.9275,100,FORCE_1000,5.0,5.0,1.09275,-36.20275,-3.224155282047629
301611.SZ,珂玛科技,20260428,20260429,10:17:00,108.8344,20260430,10:00:00,104.8176,100,FORCE_1000,5.0,5.0,10.48176,-422.16176,-3.877155588863051
600208.SH,衢州发展,20260428,20260429,10:17:00,4.1821,20260430,09:31:00,4.2936,100,SELLBACK,5.0,5.0,0.42936,0.72064,0.17027953025684647
600498.SH,烽火通信,20260428,20260429,10:17:00,51.6288,20260430,10:00:00,46.7996,100,FORCE_1000,5.0,5.0,4.67996,-497.59996,-9.628705774901894
688629.SH,华丰科技,20260428,20260429,10:17:00,126.9935,20260430,09:31:00,128.9064,100,SELLBACK,5.0,5.0,12.89064,168.39936,1.3255251941264212
001389.SZ,广合科技,20260429,20260430,09:34:00,164.2364,20260506,09:31:00,177.338,100,SELLBACK,5.0,5.0,17.7338,1282.4262,7.806039940007207
300432.SZ,富临精工,20260429,20260430,09:34:00,27.8539,20260506,10:00:00,28.2259,100,FORCE_1000,5.0,5.0,2.82259,24.37741,0.8736201749576225
600208.SH,衢州发展,20260429,20260430,09:34:00,4.3222,20260506,10:00:00,4.5477,100,FORCE_1000,5.0,5.0,0.45477,12.09523,2.766394492475184
603308.SH,应流股份,20260429,20260430,10:14:00,75.9952,20260506,09:31:00,77.4936,100,SELLBACK,5.0,5.0,7.74936,132.09064,1.7370016779494304
688676.SH,金盘科技,20260429,20260430,10:23:00,86.4818,20260506,10:00:00,87.1764,100,FORCE_1000,5.0,5.0,8.71764,50.74236,0.5864012998689498
300001.SZ,特锐德,20260429,20260430,10:24:00,29.232,20260506,09:31:00,29.7054,100,SELLBACK,5.0,5.0,2.97054,34.36946,1.1737401816815791
603606.SH,东方电缆,20260429,20260430,10:27:00,50.9779,20260506,09:31:00,51.9803,100,SELLBACK,5.0,5.0,5.19803,85.04197,1.6665778917023824
603092.SH,德力佳,20260429,20260430,10:37:00,73.5055,20260506,10:00:00,73.1424,100,FORCE_1000,5.0,5.0,7.31424,-53.62424,-0.7290310037998518
001389.SZ,广合科技,20260430,20260506,09:34:00,176.4625,20260507,10:00:00,178.8449,100,FORCE_1000,5.0,5.0,17.88449,210.35551,1.1917315204305645
688234.SH,天岳先进,20260430,20260506,09:34:00,106.033,20260507,10:00:00,108.7156,100,FORCE_1000,5.0,5.0,10.87156,247.38844,2.3320271862598156
603175.SH,超颖电子,20260430,20260506,09:35:00,95.8879,20260507,10:00:00,100.1499,100,FORCE_1000,5.0,5.0,10.01499,406.18501,4.233832614639261
002008.SZ,大族激光,20260430,20260506,09:36:00,99.2996,20260507,09:31:00,103.5245,100,SELLBACK,5.0,5.0,10.35245,402.13755,4.047701752196285
600166.SH,福田汽车,20260430,20260506,10:03:00,3.4917,20260507,09:31:00,3.5646,100,SELLBACK,5.0,5.0,0.35646,-3.06646,-0.8658158511449305
002429.SZ,兆驰股份,20260430,20260506,10:10:00,11.1586,20260507,10:00:00,11.2074,100,FORCE_1000,5.0,5.0,1.12074,-6.24074,-0.5567813999964313
688347.SH,华虹宏力,20260430,20260506,10:11:00,152.2161,20260507,10:00:00,151.6941,100,FORCE_1000,5.0,5.0,15.16941,-77.36941,-0.5081197324946262
601016.SH,节能风电,20260430,20260506,10:26:00,4.6294,20260507,09:31:00,4.8098,100,SELLBACK,5.0,5.0,0.48098,7.55902,1.6153823139718766
000539.SZ,粤电力Ａ,20260506,20260507,09:35:00,7.0935,20260508,10:00:00,7.2264,100,FORCE_1000,5.0,5.0,0.72264,2.56736,0.3593980541751242
601016.SH,节能风电,20260506,20260507,09:35:00,4.9095,20260508,10:00:00,5.0045,100,FORCE_1000,5.0,5.0,0.50045,-1.00045,-0.2017239641092852
002487.SZ,大金重工,20260506,20260507,09:37:00,84.9224,20260508,10:00:00,84.6377,100,FORCE_1000,5.0,5.0,8.46377,-46.93377,-0.5523413484849199
000155.SZ,川能动力,20260506,20260507,10:02:00,17.3187,20260508,09:31:00,17.5137,100,SELLBACK,5.0,5.0,1.75137,7.74863,0.44612607736906046
600166.SH,福田汽车,20260506,20260507,10:08:00,3.6418,20260508,10:00:00,3.6782,100,FORCE_1000,5.0,5.0,0.36782,-6.72782,-1.8223684923343628
300012.SZ,华测检测,20260506,20260507,10:47:00,16.3169,20260508,10:00:00,16.4318,100,FORCE_1000,5.0,5.0,1.64318,-0.15318,-0.009359133372843971
002738.SZ,中矿资源,20260507,20260508,09:34:00,91.6458,20260511,10:00:00,88.1759,100,FORCE_1000,5.0,5.0,8.81759,-365.80759,-3.989360363288177
000703.SZ,恒逸石化,20260507,20260508,09:35:00,15.8979,20260511,10:00:00,15.2724,100,FORCE_1000,5.0,5.0,1.52724,-74.07724,-4.644952626991642
002756.SZ,永兴材料,20260507,20260508,09:39:00,83.8519,20260511,10:00:00,78.4807,100,FORCE_1000,5.0,5.0,7.84807,-554.96807,-6.614487514585486
000155.SZ,川能动力,20260507,20260508,10:09:00,17.1599,20260511,10:00:00,16.7516,100,FORCE_1000,5.0,5.0,1.67516,-52.50516,-3.050869557638336
300037.SZ,新宙邦,20260507,20260508,10:11:00,68.0876,20260511,10:00:00,66.6667,100,FORCE_1000,5.0,5.0,6.66667,-158.75667,-2.329942205184803
002064.SZ,华峰化学,20260507,20260508,10:27:00,10.8177,20260511,10:00:00,10.8246,100,FORCE_1000,5.0,5.0,1.08246,-10.39246,-0.9562704160033861
002430.SZ,杭氧股份,20260507,20260508,11:09:00,29.7438,20260511,09:31:00,30.1048,100,SELLBACK,5.0,5.0,3.01048,23.08952,0.7749773442796823
001203.SZ,大中矿业,20260508,20260511,09:34:00,47.7839,20260512,10:00:00,45.2773,100,FORCE_1000,5.0,5.0,4.52773,-265.18773,-5.543928678196843
002812.SZ,恩捷股份,20260508,20260511,09:34:00,82.101,20260512,10:00:00,79.0405,100,FORCE_1000,5.0,5.0,7.90405,-323.95405,-3.943397524071526
002430.SZ,杭氧股份,20260508,20260511,10:00:00,29.8149,20260512,10:00:00,30.2649,100,FORCE_1000,5.0,5.0,3.02649,31.97351,1.0706049576593257
603225.SH,新凤鸣,20260508,20260511,10:00:00,18.2391,20260512,10:00:00,17.991,100,FORCE_1000,5.0,5.0,1.7991,-36.6091,-2.00168953092279
600985.SH,淮北矿业,20260508,20260511,10:52:00,13.3767,20260512,10:00:00,13.3333,100,FORCE_1000,5.0,5.0,1.33333,-15.67333,-1.167325552816403
601001.SH,晋控煤业,20260508,20260511,11:12:00,17.5342,20260512,10:00:00,17.3843,100,FORCE_1000,5.0,5.0,1.73843,-26.72843,-1.520025363678757
601699.SH,潞安环能,20260508,20260511,11:18:00,15.4168,20260512,09:37:00,15.6195,100,SELLBACK,5.0,5.0,1.56195,8.70805,0.5630156205549952
600348.SH,华阳股份,20260508,20260511,13:09:00,9.8279,20260512,10:00:00,9.6981,100,FORCE_1000,5.0,5.0,0.96981,-23.94981,-2.4245851851101956
002738.SZ,中矿资源,20260511,20260512,09:37:00,85.953,20260513,10:00:00,81.8291,100,FORCE_1000,5.0,5.0,8.18291,-430.57291,-5.0064870992872335
688166.SH,博瑞医药,20260511,20260512,10:02:00,66.0645,20260513,10:00:00,63.892,100,FORCE_1000,5.0,5.0,6.3892,-233.6392,-3.533857172027316
601666.SH,平煤股份,20260511,20260512,10:05:00,8.1241,20260513,10:00:00,8.066,100,FORCE_1000,5.0,5.0,0.8066,-16.6166,-2.03283541918988
300432.SZ,富临精工,20260511,20260512,10:35:00,27.1949,20260513,10:00:00,27.6662,100,FORCE_1000,5.0,5.0,2.76662,34.36338,1.2612775234998108
601233.SH,桐昆股份,20260511,20260512,10:39:00,22.1911,20260513,10:00:00,22.1989,100,FORCE_1000,5.0,5.0,2.21989,-11.43989,-0.5143581027916786
000703.SZ,恒逸石化,20260512,20260513,09:34:00,15.6378,20260514,10:00:00,15.4523,100,FORCE_1000,5.0,5.0,1.54523,-30.09523,-1.9183843496219994
000967.SZ,盈峰环境,20260512,20260513,09:34:00,13.4467,20260514,09:31:00,14.9476,100,SELLBACK,5.0,5.0,1.49476,138.59524,10.268824231108344
300058.SZ,蓝色光标,20260512,20260513,09:34:00,17.8689,20260514,09:31:00,19.3509,100,SELLBACK,5.0,5.0,1.93509,136.26491,7.604535434652796
001203.SZ,大中矿业,20260512,20260513,10:01:00,45.4586,20260514,10:00:00,45.5872,100,FORCE_1000,5.0,5.0,4.55872,-1.69872,-0.03732745019622665
002756.SZ,永兴材料,20260512,20260513,10:01:00,76.2981,20260514,10:00:00,76.4318,100,FORCE_1000,5.0,5.0,7.64318,-4.27318,-0.05596969669186266
300073.SZ,当升科技,20260512,20260513,10:01:00,60.7974,20260514,10:00:00,61.1364,100,FORCE_1000,5.0,5.0,6.11364,17.78636,0.2923109286510187
301358.SZ,湖南裕能,20260512,20260513,10:01:00,97.3527,20260514,09:31:00,98.4961,100,SELLBACK,5.0,5.0,9.84961,94.49039,0.9701003154943344
605589.SH,圣泉集团,20260512,20260513,10:01:00,40.6303,20260514,10:00:00,41.0195,100,FORCE_1000,5.0,5.0,4.10195,24.81805,0.6100753927576739
000967.SZ,盈峰环境,20260513,20260514,09:34:00,15.1576,20260515,10:00:00,13.3933,100,FORCE_1000,5.0,5.0,1.33933,-187.76933,-12.347071858807439
300620.SZ,光库科技,20260513,20260514,09:34:00,296.6282,20260515,10:00:00,262.6486,100,FORCE_1000,7.415705,6.566215,26.26486,-3438.20678,-11.58806695769052
300751.SZ,迈为股份,20260513,20260514,09:34:00,285.2425,20260515,10:00:00,249.4252,100,FORCE_1000,7.131063,6.23563,24.94252,-3620.039212,-12.687921429635843
002407.SZ,多氟多,20260513,20260514,10:53:00,34.097,20260515,09:31:00,36.2156,100,SELLBACK,5.0,5.0,3.62156,198.23844,5.805442352183207
000738.SZ,航发控制,20260514,20260515,09:53:00,21.994,20260518,10:00:00,21.4623,100,FORCE_1000,5.0,5.0,2.14623,-65.31623,-2.9629935583378697
002407.SZ,多氟多,20260514,20260515,09:53:00,36.2881,20260518,10:00:00,36.2519,100,FORCE_1000,5.0,5.0,3.62519,-17.24519,-0.4745759959931863
002812.SZ,恩捷股份,20260514,20260515,09:53:00,75.6778,20260518,10:00:00,76.8616,100,FORCE_1000,5.0,5.0,7.68616,100.69384,1.3296813059404866
000062.SZ,深圳华强,20260514,20260515,09:57:00,33.0052,20260518,10:00:00,32.3838,100,FORCE_1000,5.0,5.0,3.23838,-75.37838,-2.2803788813862873
