date,total_asset,cash,market_value,positions_count,benchmark
2023-02-03,12638482.43546,39539.43545999937,12598943.0,5,6343.6861
2023-02-06,12573766.43546,39539.43545999937,12534227.0,5,6302.3349
2023-02-07,12573527.43546,39539.43545999937,12533988.0,5,6317.2377
2023-02-08,12528680.43546,39539.43545999937,12489141.0,5,6268.2759
2023-02-09,12465125.43546,39539.43545999937,12425586.0,5,6354.562
2023-02-10,12436495.43546,39539.43545999937,12396956.0,5,6334.252
2023-02-13,12632447.43546,39539.43545999937,12592908.0,5,6383.8279
2023-02-14,12672094.43546,39539.43545999937,12632555.0,5,6397.2146
2023-02-15,12531666.43546,39539.43545999937,12492127.0,5,6384.3479
2023-02-16,12349349.43546,39539.43545999937,12309810.0,5,6289.4786
2023-02-17,12317726.43546,39539.43545999937,12278187.0,5,6237.4053
2023-02-20,12473375.43546,39539.43545999937,12433836.0,5,6346.0678
2023-02-21,12577913.43546,39539.43545999937,12538374.0,5,6383.4248
2023-02-22,12525228.43546,39539.43545999937,12485689.0,5,6375.0684
2023-02-23,12522699.43546,39539.43545999937,12483160.0,5,6360.3202
2023-02-24,12568151.43546,39539.43545999937,12528612.0,5,6340.8435
2023-02-27,12468693.43546,39539.43545999937,12429154.0,5,6307.2057
2023-02-28,12514834.43546,39539.43545999937,12475295.0,5,6357.5352
2023-03-01,12574566.43546,39539.43545999937,12535027.0,5,6402.1411
2023-03-02,12461374.43546,39539.43545999937,12421835.0,5,6382.2322
2023-03-03,12567176.43546,39539.43545999937,12527637.0,5,6390.3177
2023-03-06,12646948.43546,39539.43545999937,12607409.0,5,6395.2191
2023-03-07,12455567.43546,39539.43545999937,12416028.0,5,6284.2986
2023-03-08,12410249.43546,39539.43545999937,12370710.0,5,6301.5157
2023-03-09,12257016.43546,39539.43545999937,12217477.0,5,6285.9521
2023-03-10,12103509.43546,39539.43545999937,12063970.0,5,6204.8989
2023-03-13,12120640.43546,39539.43545999937,12081101.0,5,6245.0029
2023-03-14,12024487.43546,39539.43545999937,11984948.0,5,6189.3969
2023-03-15,12229370.43546,39539.43545999937,12189831.0,5,6224.64
2023-03-16,11937997.43546,39539.43545999937,11898458.0,5,6140.8317
2023-03-17,12115158.43546,39539.43545999937,12075619.0,5,6183.1843
2023-03-20,12063806.43546,39539.43545999937,12024267.0,5,6160.3541
2023-03-21,12135285.43546,39539.43545999937,12095746.0,5,6234.6793
2023-03-22,12078412.43546,39539.43545999937,12038873.0,5,6269.7384
2023-03-23,12038137.43546,39539.43545999937,11998598.0,5,6305.7585
2023-03-24,11999465.43546,39539.43545999937,11959926.0,5,6310.0979
2023-03-27,11768877.43546,39539.43545999937,11729338.0,5,6311.5998
2023-03-28,11785844.43546,39539.43545999937,11746305.0,5,6279.9217
2023-03-29,11665805.43546,39539.43545999937,11626266.0,5,6260.551
2023-03-30,11653598.43546,39539.43545999937,11614059.0,5,6286.1773
2023-03-31,11601849.43546,39539.43545999937,11562310.0,5,6339.8183
2023-04-03,11734947.43546,39539.43545999937,11695408.0,5,6413.8073
2023-04-04,11714056.43546,39539.43545999937,11674517.0,5,6408.8994
2023-04-06,11779608.43546,39539.43545999937,11740069.0,5,6416.8456
2023-04-07,11783129.43546,39539.43545999937,11743590.0,5,6464.4664
2023-04-10,11857405.43546,39539.43545999937,11817866.0,5,6410.5218
2023-04-11,11759923.43546,39539.43545999937,11720384.0,5,6420.877
2023-04-12,11750275.43546,39539.43545999937,11710736.0,5,6443.4391
2023-04-13,11817911.43546,39539.43545999937,11778372.0,5,6404.6463
2023-04-14,12061949.43546,39539.43545999937,12022410.0,5,6431.0688
2023-04-17,12132507.43546,39539.43545999937,12092968.0,5,6459.2396
2023-04-18,12107051.43546,39539.43545999937,12067512.0,5,6449.8531
2023-04-19,11894512.43546,39539.43545999937,11854973.0,5,6416.9696
2023-04-20,11844114.43546,39539.43545999937,11804575.0,5,6411.7564
2023-04-21,11637147.43546,39539.43545999937,11597608.0,5,6250.5446
2023-04-24,11506660.43546,39539.43545999937,11467121.0,5,6208.7797
2023-04-25,11469938.43546,39539.43545999937,11430399.0,5,6118.1526
2023-04-26,11534650.43546,39539.43545999937,11495111.0,5,6142.1541
2023-04-27,11450256.43546,39539.43545999937,11410717.0,5,6157.936
2023-04-28,11556054.43546,39539.43545999937,11516515.0,5,6241.2441
2023-05-04,11807713.43546,39539.43545999937,11768174.0,5,6262.3891
2023-05-05,11615478.43546,39539.43545999937,11575939.0,5,6200.5759
2023-05-08,11890727.43546,39539.43545999937,11851188.0,5,6248.5828
2023-05-09,11770584.43546,39539.43545999937,11731045.0,5,6181.9757
2023-05-10,11702282.43546,39539.43545999937,11662743.0,5,6173.8093
2023-05-11,11754428.43546,39539.43545999937,11714889.0,5,6154.4703
2023-05-12,11715480.43546,39539.43545999937,11675941.0,5,6091.6464
2023-05-15,11743960.43546,39539.43545999937,11704421.0,5,6159.3888
