code,date,direction,shares,price,commission,stamp_tax,pnl
002475.SZ,2022-01-07,sell,100,46.563,1.16,4.66,-205.33
300418.SZ,2022-01-07,buy,19500,25.596,124.78,0.0,0.0
002555.SZ,2022-01-07,buy,23800,28.719,170.88,0.0,0.0
600585.SH,2022-01-07,buy,24700,44.004,271.72,0.0,0.0
000651.SZ,2022-01-07,buy,29400,40.18,295.32,0.0,0.0
000002.SZ,2022-01-07,buy,38100,21.912,208.71,0.0,0.0
300418.SZ,2022-01-10,sell,19500,24.276,118.34,473.38,-26329.19
002555.SZ,2022-01-10,sell,23800,28.252,168.1,672.39,-11954.37
300413.SZ,2022-01-11,sell,19000,49.091,233.18,932.73,-114484.57
600585.SH,2022-01-11,sell,24700,43.367,267.79,1071.15,-17081.98
000651.SZ,2022-01-12,sell,29400,39.48,290.18,1160.73,-22020.91
601166.SH,2022-01-12,buy,61700,21.391,329.96,0.0,0.0
002714.SZ,2022-01-12,buy,11200,57.357,160.6,0.0,0.0
601857.SH,2022-01-12,buy,240000,5.335,320.12,0.0,0.0
000538.SZ,2022-01-12,buy,6400,106.196,169.91,0.0,0.0
601328.SH,2022-01-12,buy,133800,4.765,159.38,0.0,0.0
600690.SH,2022-01-13,sell,32900,28.631,235.49,941.97,28222.96
300498.SZ,2022-01-13,sell,102600,19.71,505.57,2022.27,171099.06
601166.SH,2022-01-13,sell,61700,21.219,327.3,1309.2,-12286.53
002714.SZ,2022-01-13,sell,11200,55.195,154.55,618.18,-24993.29
000538.SZ,2022-01-14,sell,6400,104.246,166.79,667.17,-13316.78
002007.SZ,2022-01-14,buy,38600,30.681,296.07,0.0,0.0
002049.SZ,2022-01-14,buy,2300,218.068,125.39,0.0,0.0
601288.SH,2022-01-14,buy,611200,2.973,454.27,0.0,0.0
601398.SH,2022-01-14,buy,387800,4.685,454.18,0.0,0.0
600016.SH,2022-01-14,buy,59800,3.934,58.81,0.0,0.0
002007.SZ,2022-01-17,sell,38600,30.959,298.75,1195.02,9250.92
002049.SZ,2022-01-17,sell,2300,220.09,126.55,506.21,4017.47
601288.SH,2022-01-18,sell,611200,2.987,456.42,1825.66,6299.17
601398.SH,2022-01-18,sell,387800,4.685,454.24,1816.96,-2026.89
600016.SH,2022-01-19,sell,59800,3.956,59.14,236.57,1026.46
601668.SH,2022-01-19,buy,184300,5.375,247.67,0.0,0.0
601088.SH,2022-01-19,buy,43200,23.534,254.16,0.0,0.0
600028.SH,2022-01-19,buy,386800,4.344,420.1,0.0,0.0
600031.SH,2022-01-19,buy,38800,24.374,236.43,0.0,0.0
600000.SH,2022-01-19,buy,107700,8.649,232.86,0.0,0.0
601668.SH,2022-01-20,sell,184300,5.395,248.56,994.22,2301.31
601088.SH,2022-01-20,sell,43200,23.856,257.65,1030.58,12648.52
600031.SH,2022-01-21,sell,38800,23.157,224.62,898.48,-48363.27
600028.SH,2022-01-21,sell,386800,4.286,414.43,1657.71,-24750.22
601328.SH,2022-01-24,sell,133800,4.775,159.73,638.92,600.89
600036.SH,2022-01-24,buy,23600,51.902,306.22,0.0,0.0
601318.SH,2022-01-24,buy,23100,53.183,307.13,0.0,0.0
600900.SH,2022-01-24,buy,54200,22.873,309.93,0.0,0.0
002142.SZ,2022-01-24,buy,21800,39.77,216.75,0.0,0.0
000333.SZ,2022-01-24,buy,8400,77.157,162.03,0.0,0.0
601857.SH,2022-01-25,sell,240000,5.135,308.09,1232.37,-49653.26
600036.SH,2022-01-25,sell,23600,50.849,300.01,1200.04,-26344.95
601318.SH,2022-01-25,sell,23100,51.149,295.38,1181.54,-48469.94
600900.SH,2022-01-26,sell,54200,22.547,305.52,1222.07,-19165.35
000002.SZ,2022-01-27,sell,38100,20.42,194.5,777.99,-57830.25
600000.SH,2022-01-27,sell,107700,8.442,227.29,909.15,-23440.04
000333.SZ,2022-01-27,sell,8400,74.745,156.96,627.86,-21044.78
601166.SH,2022-01-27,buy,42600,21.321,227.07,0.0,0.0
600188.SH,2022-01-27,buy,23300,24.545,142.97,0.0,0.0
002460.SZ,2022-01-27,buy,4500,136.336,153.38,0.0,0.0
601615.SH,2022-01-27,buy,25400,24.484,155.48,0.0,0.0
600519.SH,2022-01-27,buy,500,1966.965,245.87,0.0,0.0
300750.SZ,2022-01-27,buy,1000,575.565,143.89,0.0,0.0
601166.SH,2022-01-28,sell,42600,20.859,222.15,888.6,-20799.62
600188.SH,2022-01-28,sell,23300,23.087,134.48,537.92,-34635.18
002460.SZ,2022-02-07,sell,4500,133.756,150.48,601.9,-12362.78
600519.SH,2022-02-08,sell,500,1837.161,229.65,918.58,-66050.23
601398.SH,2022-02-08,buy,358100,4.855,434.63,0.0,0.0
601288.SH,2022-02-08,buy,567600,3.063,434.65,0.0,0.0
003816.SZ,2022-02-08,buy,443900,3.043,337.7,0.0,0.0
600025.SH,2022-02-08,buy,157000,6.266,245.95,0.0,0.0
300498.SZ,2022-02-08,buy,400,20.811,2.08,0.0,0.0
601398.SH,2022-02-09,sell,358100,4.835,432.87,1731.47,-9215.33
601288.SH,2022-02-09,sell,567600,3.047,432.36,1729.45,-11305.85
300750.SZ,2022-02-10,sell,1000,517.582,129.4,517.58,-58630.07
003816.SZ,2022-02-10,sell,443900,3.087,342.57,1370.28,17761.04
600025.SH,2022-02-11,sell,157000,6.334,248.6,994.38,9338.82
601088.SH,2022-02-11,buy,23800,26.136,155.51,0.0,0.0
601888.SH,2022-02-11,buy,3100,225.655,174.88,0.0,0.0
600016.SH,2022-02-11,buy,430400,4.014,431.91,0.0,0.0
600028.SH,2022-02-11,buy,277300,4.504,312.27,0.0,0.0
300122.SZ,2022-02-11,buy,4800,120.821,144.98,0.0,0.0
601088.SH,2022-02-14,sell,23800,25.744,153.18,612.71,-10092.63
601888.SH,2022-02-14,sell,3100,227.273,176.14,704.54,4132.24
600016.SH,2022-02-15,sell,430400,3.936,423.52,1694.08,-35667.28
600028.SH,2022-02-15,sell,277300,4.346,301.26,1205.05,-45555.42
300122.SZ,2022-02-16,sell,4800,122.138,146.57,586.26,5588.97
600111.SH,2022-02-16,buy,12400,46.196,143.21,0.0,0.0
002304.SZ,2022-02-16,buy,4100,175.085,179.46,0.0,0.0
601328.SH,2022-02-16,buy,312100,4.945,385.83,0.0,0.0
600887.SH,2022-02-16,buy,25900,40.33,261.14,0.0,0.0
600809.SH,2022-02-16,buy,1800,299.459,134.76,0.0,0.0
600111.SH,2022-02-17,sell,12400,48.042,148.93,595.72,22142.77
002304.SZ,2022-02-17,sell,4100,173.826,178.17,712.69,-6052.39
601328.SH,2022-02-18,sell,312100,4.985,388.96,1555.82,10561.07
600809.SH,2022-02-18,sell,1800,298.371,134.27,537.07,-2629.43
600887.SH,2022-02-21,sell,25900,40.969,265.27,1061.1,15215.96
600188.SH,2022-02-21,buy,13000,30.541,99.26,0.0,0.0
002460.SZ,2022-02-21,buy,3600,145.796,131.22,0.0,0.0
000725.SZ,2022-02-21,buy,343100,4.965,425.87,0.0,0.0
002230.SZ,2022-02-21,buy,15400,50.821,195.66,0.0,0.0
601166.SH,2022-02-21,buy,39400,22.783,224.41,0.0,0.0
600188.SH,2022-02-22,sell,13000,31.638,102.82,411.3,13757.54
002460.SZ,2022-02-22,sell,3600,150.559,135.5,542.01,16471.59
000725.SZ,2022-02-23,sell,343100,4.905,420.73,1682.94,-22645.07
002230.SZ,2022-02-23,sell,15400,50.3,193.65,774.61,-8993.52
002142.SZ,2022-02-24,sell,21800,38.222,208.31,833.23,-34787.72
601166.SH,2022-02-24,sell,39400,22.298,219.63,878.53,-20210.31
601857.SH,2022-02-24,buy,105200,5.916,155.59,0.0,0.0
688981.SH,2022-02-24,buy,28000,50.781,355.47,0.0,0.0
600048.SH,2022-02-24,buy,37300,15.986,149.07,0.0,0.0
603986.SH,2022-02-24,buy,4100,151.882,155.68,0.0,0.0
002049.SZ,2022-02-24,buy,2800,212.983,149.09,0.0,0.0
002415.SZ,2022-02-24,buy,20700,48.038,248.6,0.0,0.0
300498.SZ,2022-02-25,sell,400,19.471,1.95,7.79,-545.85
601857.SH,2022-02-25,sell,105200,5.724,150.55,602.19,-20913.27
688981.SH,2022-02-25,sell,28000,50.679,354.75,1419.02,-4614.65
600048.SH,2022-02-28,sell,37300,15.804,147.37,589.5,-7517.64
002415.SZ,2022-03-01,sell,20700,47.472,245.67,982.68,-12934.41
002714.SZ,2022-03-01,buy,11300,60.671,171.39,0.0,0.0
601012.SH,2022-03-01,buy,8200,80.13,164.27,0.0,0.0
601088.SH,2022-03-01,buy,22900,26.076,149.29,0.0,0.0
600900.SH,2022-03-01,buy,65800,23.293,383.17,0.0,0.0
002013.SZ,2022-03-01,buy,56000,12.893,180.5,0.0,0.0
002714.SZ,2022-03-02,sell,11300,59.63,168.46,673.82,-12597.67
601012.SH,2022-03-02,sell,8200,79.97,163.94,655.75,-2132.51
002013.SZ,2022-03-03,sell,56000,11.988,167.83,671.33,-51512.44
601088.SH,2022-03-03,sell,22900,26.943,154.25,617.0,19082.6
603986.SH,2022-03-04,sell,4100,154.615,158.48,633.92,10414.95
300122.SZ,2022-03-04,buy,5400,128.478,173.45,0.0,0.0
300274.SZ,2022-03-04,buy,4300,121.752,130.88,0.0,0.0
600025.SH,2022-03-04,buy,218800,6.306,344.95,0.0,0.0
003816.SZ,2022-03-04,buy,550500,2.993,411.91,0.0,0.0
000963.SZ,2022-03-04,buy,16600,38.719,160.68,0.0,0.0
300122.SZ,2022-03-07,sell,5400,121.808,164.44,657.76,-36841.72
300274.SZ,2022-03-07,sell,4300,123.796,133.08,532.32,8125.73
600025.SH,2022-03-08,sell,218800,6.104,333.88,1335.53,-45956.72
003816.SZ,2022-03-08,sell,550500,2.887,397.34,1589.35,-60273.63
000963.SZ,2022-03-09,sell,16600,35.015,145.31,581.25,-62208.48
600188.SH,2022-03-09,buy,10600,32.733,86.74,0.0,0.0
601668.SH,2022-03-09,buy,145700,5.355,195.07,0.0,0.0
600900.SH,2022-03-10,sell,65800,22.687,373.21,1492.82,-41739.51
600188.SH,2022-03-10,sell,10600,32.747,86.78,347.12,-279.99
600809.SH,2022-03-10,buy,2100,294.294,154.5,0.0,0.0
601668.SH,2022-03-11,sell,145700,5.185,188.86,755.43,-25791.96
300498.SZ,2022-03-11,buy,26000,20.601,133.9,0.0,0.0
600809.SH,2022-03-14,sell,2100,267.732,140.56,562.24,-56483.0
600048.SH,2022-03-14,buy,34500,16.356,141.07,0.0,0.0
601615.SH,2022-03-15,sell,25400,24.406,154.98,619.9,-2778.68
002049.SZ,2022-03-15,sell,2800,200.599,140.42,561.68,-35376.09
300498.SZ,2022-03-15,sell,26000,18.761,121.95,487.79,-48433.1
600048.SH,2022-03-16,sell,34500,14.975,129.16,516.64,-48301.68
601012.SH,2022-03-16,buy,6100,81.081,123.65,0.0,0.0
300750.SZ,2022-03-16,buy,900,503.603,113.31,0.0,0.0
601012.SH,2022-03-17,sell,6100,80.639,122.97,491.9,-3309.37
300760.SZ,2022-03-17,buy,1600,321.321,128.53,0.0,0.0
300014.SZ,2022-03-17,buy,4800,81.612,97.93,0.0,0.0
002555.SZ,2022-03-17,buy,23300,21.501,125.25,0.0,0.0
300760.SZ,2022-03-18,sell,1600,316.803,126.72,506.88,-7862.6
603986.SH,2022-03-18,buy,3100,161.702,125.32,0.0,0.0
601328.SH,2022-03-18,buy,199300,4.895,243.89,0.0,0.0
603986.SH,2022-03-21,sell,3100,159.091,123.3,493.18,-8709.93
601328.SH,2022-03-22,sell,199300,4.895,243.9,975.59,-1177.64
300122.SZ,2022-03-22,buy,3200,134.414,107.53,0.0,0.0
601088.SH,2022-03-22,buy,15900,26.907,106.95,0.0,0.0
601288.SH,2022-03-22,buy,530300,2.993,396.8,0.0,0.0
002594.SZ,2022-03-22,buy,2000,245.045,122.52,0.0,0.0
002230.SZ,2022-03-22,buy,12800,48.258,154.43,0.0,0.0
300122.SZ,2022-03-23,sell,3200,134.415,107.53,430.13,-533.92
601088.SH,2022-03-23,sell,15900,26.523,105.43,421.72,-6623.69
601288.SH,2022-03-24,sell,530300,2.987,396.0,1584.01,-5151.21
002230.SZ,2022-03-24,sell,12800,47.443,151.82,607.26,-11200.04
002594.SZ,2022-03-25,sell,2000,235.075,117.54,470.15,-20527.91
600188.SH,2022-03-25,buy,10600,37.618,99.69,0.0,0.0
601398.SH,2022-03-25,buy,319400,4.625,369.28,0.0,0.0
600016.SH,2022-03-25,buy,291400,3.814,277.84,0.0,0.0
601668.SH,2022-03-25,buy,109200,5.265,143.74,0.0,0.0
002013.SZ,2022-03-25,buy,41100,11.471,117.87,0.0,0.0
300014.SZ,2022-03-28,sell,4800,75.644,90.77,363.09,-29096.67
600188.SH,2022-03-28,sell,10600,40.3,106.79,427.18,27896.08
601398.SH,2022-03-28,sell,319400,4.685,374.12,1496.49,17513.78
002013.SZ,2022-03-29,sell,41100,11.119,114.25,456.99,-15062.68
601668.SH,2022-03-30,sell,109200,5.435,148.36,593.45,17745.74
300498.SZ,2022-03-30,buy,24300,22.252,135.18,0.0,0.0
600028.SH,2022-03-30,buy,311000,4.324,336.22,0.0,0.0
600048.SH,2022-03-30,buy,23300,17.738,103.32,0.0,0.0
000002.SZ,2022-03-30,buy,23100,18.999,109.72,0.0,0.0
000895.SZ,2022-03-30,buy,20300,28.959,146.97,0.0,0.0
300498.SZ,2022-03-31,sell,24300,22.028,133.82,535.28,-6119.1
600028.SH,2022-03-31,sell,311000,4.316,335.54,1342.18,-4364.76
600048.SH,2022-04-01,sell,23300,18.192,105.97,423.87,10050.0
000895.SZ,2022-04-01,sell,20300,29.191,148.14,592.57,3965.84
600016.SH,2022-04-06,sell,291400,3.906,284.56,1138.23,25467.6
000001.SZ,2022-04-06,buy,43500,16.406,178.42,0.0,0.0
600000.SH,2022-04-06,buy,176300,8.178,360.45,0.0,0.0
600585.SH,2022-04-06,buy,21900,40.971,224.32,0.0,0.0
002142.SZ,2022-04-06,buy,18500,38.969,180.23,0.0,0.0
600690.SH,2022-04-06,buy,29100,23.644,172.01,0.0,0.0
000001.SZ,2022-04-07,sell,43500,16.264,176.87,707.47,-7090.48
600000.SH,2022-04-07,sell,176300,8.062,355.33,1421.32,-22269.76
600585.SH,2022-04-08,sell,21900,40.879,223.81,895.25,-3130.58
002142.SZ,2022-04-08,sell,18500,39.63,183.29,733.16,11319.45
300750.SZ,2022-04-11,sell,900,458.541,103.17,412.69,-41071.75
600690.SH,2022-04-11,sell,29100,22.527,163.89,655.55,-33299.98
601088.SH,2022-04-11,buy,18600,31.331,145.69,0.0,0.0
601288.SH,2022-04-11,buy,514000,3.073,394.89,0.0,0.0
601328.SH,2022-04-11,buy,306400,5.155,394.88,0.0,0.0
300122.SZ,2022-04-11,buy,4000,139.559,139.56,0.0,0.0
601166.SH,2022-04-11,buy,35900,21.772,195.4,0.0,0.0
600031.SH,2022-04-11,buy,39300,18.639,183.12,0.0,0.0
601088.SH,2022-04-12,sell,18600,30.919,143.77,575.09,-8386.72
601288.SH,2022-04-12,sell,514000,3.077,395.38,1581.54,1.98
002555.SZ,2022-04-13,sell,23300,21.878,127.44,509.76,8138.05
601166.SH,2022-04-13,sell,35900,21.698,194.74,778.97,-3611.28
300122.SZ,2022-04-14,sell,4000,115.884,115.88,463.54,-95281.1
601328.SH,2022-04-14,sell,306400,5.145,394.1,1576.38,-5126.4
600188.SH,2022-04-14,buy,9300,39.94,92.86,0.0,0.0
601398.SH,2022-04-14,buy,323700,4.775,386.4,0.0,0.0
601857.SH,2022-04-14,buy,145600,5.606,204.04,0.0,0.0
000568.SZ,2022-04-14,buy,2400,209.74,125.84,0.0,0.0
300760.SZ,2022-04-14,buy,1900,329.329,156.43,0.0,0.0
600900.SH,2022-04-14,buy,49300,23.263,286.72,0.0,0.0
600188.SH,2022-04-15,sell,9300,37.063,86.17,344.68,-27186.96
601398.SH,2022-04-15,sell,323700,4.755,384.82,1539.27,-8245.95
601857.SH,2022-04-18,sell,145600,5.395,196.36,785.45,-31703.42
000568.SZ,2022-04-18,sell,2400,205.894,123.54,494.15,-9847.19
600900.SH,2022-04-19,sell,49300,23.167,285.53,1142.12,-6181.65
601668.SH,2022-04-19,buy,94400,6.096,143.87,0.0,0.0
000895.SZ,2022-04-19,buy,19600,31.281,153.28,0.0,0.0
600025.SH,2022-04-19,buy,167200,6.346,265.28,0.0,0.0
003816.SZ,2022-04-19,buy,486600,2.803,340.96,0.0,0.0
600028.SH,2022-04-19,buy,333100,4.364,363.44,0.0,0.0
300760.SZ,2022-04-20,sell,1900,299.4,142.22,568.86,-57575.61
601668.SH,2022-04-20,sell,94400,5.854,138.16,552.63,-23530.87
000895.SZ,2022-04-20,sell,19600,31.868,156.15,624.61,10721.49
600031.SH,2022-04-21,sell,39300,16.703,164.11,656.44,-76879.41
600025.SH,2022-04-21,sell,167200,6.134,256.4,1025.58,-36808.63
600887.SH,2022-04-21,buy,23500,38.468,226.0,0.0,0.0
600000.SH,2022-04-21,buy,179900,8.078,363.31,0.0,0.0
601888.SH,2022-04-21,buy,2400,175.335,105.2,0.0,0.0
000001.SZ,2022-04-21,buy,41200,15.826,163.01,0.0,0.0
003816.SZ,2022-04-22,sell,486600,2.897,352.43,1409.73,44124.22
600028.SH,2022-04-22,sell,333100,4.326,360.22,1440.88,-14688.74
000002.SZ,2022-04-25,sell,23100,18.811,108.63,434.54,-4881.58
600887.SH,2022-04-25,sell,23500,37.293,219.09,876.38,-28725.83
600690.SH,2022-04-25,buy,23900,23.794,142.17,0.0,0.0
600690.SH,2022-04-26,sell,23900,23.686,141.53,566.1,-3276.4
601288.SH,2022-04-26,buy,474100,3.073,364.24,0.0,0.0
600809.SH,2022-04-26,buy,1600,257.768,103.11,0.0,0.0
300413.SZ,2022-04-26,buy,16000,30.48,121.92,0.0,0.0
601288.SH,2022-04-27,sell,474100,3.027,358.77,1435.09,-23649.87
600809.SH,2022-04-27,sell,1600,268.581,107.43,429.73,16764.66
600000.SH,2022-04-28,sell,179900,7.982,358.99,1435.96,-19076.15
002304.SZ,2022-04-28,buy,4000,144.745,144.74,0.0,0.0
600519.SH,2022-04-28,buy,400,1836.835,183.68,0.0,0.0
601088.SH,2022-04-28,buy,14800,31.241,115.59,0.0,0.0
600585.SH,2022-04-28,buy,16400,40.14,164.57,0.0,0.0
000858.SZ,2022-04-28,buy,3100,166.016,128.66,0.0,0.0
000001.SZ,2022-04-29,sell,41200,15.305,157.64,630.55,-22258.75
002304.SZ,2022-04-29,sell,4000,158.901,158.9,635.6,55830.86
600519.SH,2022-04-29,sell,400,1826.552,182.66,730.62,-5026.63
601088.SH,2022-05-05,sell,14800,30.599,113.22,452.87,-10065.32
601888.SH,2022-05-06,sell,2400,163.526,98.12,392.46,-28831.82
000858.SZ,2022-05-06,sell,3100,156.903,121.6,486.4,-28858.02
601238.SH,2022-05-06,buy,40300,12.302,123.95,0.0,0.0
000625.SZ,2022-05-06,buy,35200,11.792,103.77,0.0,0.0
000651.SZ,2022-05-06,buy,21000,33.994,178.47,0.0,0.0
002594.SZ,2022-05-06,buy,2200,242.322,133.28,0.0,0.0
000568.SZ,2022-05-06,buy,2100,200.13,105.07,0.0,0.0
000333.SZ,2022-05-06,buy,9800,58.258,142.73,0.0,0.0
601238.SH,2022-05-09,sell,40300,12.128,122.19,488.75,-7640.47
000625.SZ,2022-05-09,sell,35200,11.369,100.04,400.18,-15395.45
000651.SZ,2022-05-10,sell,21000,33.516,175.96,703.85,-10907.52
002594.SZ,2022-05-10,sell,2200,233.097,128.2,512.81,-20936.92
000568.SZ,2022-05-11,sell,2100,201.298,105.68,422.73,1925.59
600025.SH,2022-05-11,buy,96200,6.567,157.93,0.0,0.0
601012.SH,2022-05-11,buy,5400,71.471,96.49,0.0,0.0
002475.SZ,2022-05-11,buy,12800,30.641,98.05,0.0,0.0
002050.SZ,2022-05-11,buy,25100,16.807,105.46,0.0,0.0
002013.SZ,2022-05-11,buy,37700,10.38,97.83,0.0,0.0
000333.SZ,2022-05-12,sell,9800,55.684,136.43,545.71,-25906.74
600025.SH,2022-05-12,sell,96200,6.613,159.05,636.21,3708.83
601012.SH,2022-05-13,sell,5400,69.69,94.08,376.33,-10088.67
002475.SZ,2022-05-13,sell,12800,30.2,96.64,386.56,-6125.95
600585.SH,2022-05-16,sell,16400,38.082,156.14,624.54,-34535.49
300014.SZ,2022-05-16,buy,4800,74.314,89.18,0.0,0.0
002049.SZ,2022-05-16,buy,2000,187.537,93.77,0.0,0.0
600016.SH,2022-05-16,buy,388600,3.734,362.73,0.0,0.0
300124.SZ,2022-05-16,buy,9400,56.697,133.24,0.0,0.0
600690.SH,2022-05-16,buy,21300,25.686,136.78,0.0,0.0
300014.SZ,2022-05-17,sell,4800,77.922,93.51,374.03,16849.72
002049.SZ,2022-05-17,sell,2000,189.68,94.84,379.36,3811.36
600016.SH,2022-05-18,sell,388600,3.746,363.95,1455.79,3045.53
600690.SH,2022-05-18,sell,21300,25.894,137.89,551.54,3749.92
300124.SZ,2022-05-19,sell,9400,59.54,139.92,559.68,26031.74
002304.SZ,2022-05-19,buy,3200,157.467,125.97,0.0,0.0
601615.SH,2022-05-19,buy,20500,24.765,126.92,0.0,0.0
600900.SH,2022-05-19,buy,38400,23.303,223.71,0.0,0.0
002460.SZ,2022-05-19,buy,3500,120.651,105.57,0.0,0.0
600733.SH,2022-05-19,buy,49400,7.297,90.12,0.0,0.0
002304.SZ,2022-05-20,sell,3200,160.639,128.51,514.05,9507.49
601615.SH,2022-05-20,sell,20500,25.425,130.3,521.2,12874.6
600900.SH,2022-05-23,sell,38400,22.877,219.62,878.48,-17463.41
600733.SH,2022-05-23,sell,49400,7.622,94.14,376.55,15588.27
002460.SZ,2022-05-24,sell,3500,119.58,104.63,418.53,-4268.97
000625.SZ,2022-05-24,buy,24400,14.094,85.97,0.0,0.0
601238.SH,2022-05-24,buy,32500,14.354,116.63,0.0,0.0
002007.SZ,2022-05-24,buy,32100,19.249,154.48,0.0,0.0
002594.SZ,2022-05-24,buy,1700,281.281,119.54,0.0,0.0
300274.SZ,2022-05-24,buy,4800,77.688,93.23,0.0,0.0
000625.SZ,2022-05-25,sell,24400,14.525,88.61,354.42,10082.65
601238.SH,2022-05-25,sell,32500,14.715,119.56,478.25,11132.42
300274.SZ,2022-05-26,sell,4800,78.421,94.11,376.42,3052.14
002594.SZ,2022-05-26,sell,1700,286.353,121.7,486.8,8014.51
002050.SZ,2022-05-27,sell,25100,16.344,102.56,410.23,-12137.85
600188.SH,2022-05-27,buy,12400,39.509,122.48,0.0,0.0
601088.SH,2022-05-27,buy,20000,34.524,172.62,0.0,0.0
000963.SZ,2022-05-27,buy,16600,36.607,151.92,0.0,0.0
600025.SH,2022-05-27,buy,80700,7.167,144.6,0.0,0.0
601012.SH,2022-05-27,buy,7300,75.195,137.23,0.0,0.0
600188.SH,2022-05-30,sell,12400,38.761,120.16,480.64,-9879.35
601088.SH,2022-05-30,sell,20000,33.926,169.63,678.52,-12817.15
300014.SZ,2022-05-31,buy,11600,80.51,233.48,0.0,0.0
603986.SH,2022-05-31,buy,7400,143.784,266.0,0.0,0.0
601012.SH,2022-06-06,sell,7300,60.559,110.52,442.08,-107393.51
002475.SZ,2022-06-06,buy,29100,35.836,260.71,0.0,0.0
300413.SZ,2022-06-09,sell,16000,34.635,138.54,554.17,65785.37
601238.SH,2022-06-09,buy,44200,15.606,172.44,0.0,0.0
603986.SH,2022-06-13,sell,7400,133.556,247.08,988.32,-76917.64
000625.SZ,2022-06-13,buy,32900,17.007,139.88,0.0,0.0
002475.SZ,2022-06-23,sell,29100,32.118,233.66,934.63,-109360.63
002050.SZ,2022-06-23,buy,32800,26.046,213.58,0.0,0.0
000625.SZ,2022-06-27,sell,32900,18.482,152.01,608.04,47751.33
300498.SZ,2022-06-27,buy,44800,23.223,260.1,0.0,0.0
601238.SH,2022-06-29,sell,44200,15.764,174.19,696.78,6140.47
300122.SZ,2022-06-29,buy,5700,109.609,156.19,0.0,0.0
300014.SZ,2022-07-01,sell,11600,95.624,277.31,1109.24,173934.11
600276.SH,2022-07-01,buy,17800,38.979,173.46,0.0,0.0
000963.SZ,2022-07-11,sell,16600,44.855,186.15,744.59,135994.85
300274.SZ,2022-07-11,buy,6000,112.262,168.39,0.0,0.0
002007.SZ,2022-07-12,sell,32100,21.798,174.93,699.72,80946.64
600276.SH,2022-07-12,sell,17800,36.833,163.91,655.63,-39014.96
002714.SZ,2022-07-12,buy,18200,63.563,289.21,0.0,0.0
003816.SZ,2022-07-12,buy,402700,2.873,289.23,0.0,0.0
002013.SZ,2022-07-15,sell,37700,11.798,111.2,444.79,52895.82
300122.SZ,2022-07-15,sell,5700,104.395,148.76,595.05,-30463.62
600900.SH,2022-07-15,buy,10000,24.324,60.81,0.0,0.0
601615.SH,2022-07-15,buy,6900,34.935,60.26,0.0,0.0
600025.SH,2022-07-21,sell,80700,6.923,139.67,558.69,-20396.43
002049.SZ,2022-07-21,buy,3600,213.213,191.89,0.0,0.0
002714.SZ,2022-07-22,sell,18200,58.741,267.27,1069.09,-89102.22
601615.SH,2022-07-22,sell,6900,30.919,53.34,213.34,-27976.04
600028.SH,2022-07-22,buy,138800,4.114,142.76,0.0,0.0
000651.SZ,2022-07-22,buy,16800,33.974,142.69,0.0,0.0
003816.SZ,2022-07-25,sell,402700,2.767,278.59,1114.36,-43934.18
600028.SH,2022-07-25,sell,138800,4.096,142.13,568.51,-3238.19
000651.SZ,2022-07-25,sell,16800,34.196,143.62,574.49,3008.63
601857.SH,2022-07-26,buy,280300,5.255,368.26,0.0,0.0
600837.SH,2022-07-26,buy,153700,9.58,368.09,0.0,0.0
000963.SZ,2022-07-26,buy,1000,46.076,11.52,0.0,0.0
601857.SH,2022-07-27,sell,280300,5.205,364.73,1458.9,-15967.57
600837.SH,2022-07-27,sell,153700,9.51,365.44,1461.76,-12446.33
300498.SZ,2022-07-28,sell,44800,22.947,257.01,1028.03,-13657.45
000963.SZ,2022-07-28,sell,1000,46.593,11.65,46.59,459.09
600900.SH,2022-07-29,sell,10000,23.856,59.64,238.56,-4980.0
000725.SZ,2022-07-29,buy,308000,3.894,299.83,0.0,0.0
300124.SZ,2022-07-29,buy,11200,66.186,185.32,0.0,0.0
002475.SZ,2022-07-29,buy,17400,33.984,147.83,0.0,0.0
000625.SZ,2022-07-29,buy,24400,18.358,111.99,0.0,0.0
300413.SZ,2022-07-29,buy,25900,31.391,203.26,0.0,0.0
000725.SZ,2022-08-01,sell,308000,3.866,297.69,1190.77,-10038.54
300124.SZ,2022-08-01,sell,11200,66.993,187.58,750.32,8098.48
300413.SZ,2022-08-02,sell,25900,30.15,195.22,780.88,-33131.99
002049.SZ,2022-08-02,sell,3600,211.738,190.56,762.26,-6262.64
002475.SZ,2022-08-03,sell,17400,33.636,146.32,585.27,-6780.18
600188.SH,2022-08-03,buy,12500,37.648,117.65,0.0,0.0
688981.SH,2022-08-03,buy,20700,41.642,215.5,0.0,0.0
600188.SH,2022-08-04,sell,12500,37.283,116.51,466.03,-5144.17
002050.SZ,2022-08-05,sell,32800,27.642,226.67,906.67,51225.63
300274.SZ,2022-08-05,sell,6000,115.285,172.93,691.71,17270.07
688981.SH,2022-08-05,sell,20700,44.296,229.23,916.92,53792.89
603986.SH,2022-08-05,buy,4500,130.21,146.49,0.0,0.0
002230.SZ,2022-08-05,buy,17300,42.242,182.7,0.0,0.0
600887.SH,2022-08-05,buy,36300,36.396,330.3,0.0,0.0
600016.SH,2022-08-05,buy,393600,3.684,362.47,0.0,0.0
600111.SH,2022-08-05,buy,19300,33.023,159.34,0.0,0.0
600276.SH,2022-08-05,buy,16600,38.068,157.98,0.0,0.0
300433.SZ,2022-08-05,buy,54800,11.141,152.63,0.0,0.0
